Month,Street Name,block,Town Index,Floor Area (sqm),Flat Type Index,Storey Index,Remaining Years,Lease Commence Date,Flat Model Index,Resale Price
2022-03,YISHUN AVE 4,509C,1,93,4,2,95,2018,16,540000
2022-03,YISHUN AVE 4,508B,1,93,4,3,95,2018,16,555000
2022-03,YISHUN AVE 6,283,1,108,4,1,62,1985,16,410000
2022-03,YISHUN AVE 6,433,1,84,4,1,65,1988,19,380000
2022-03,YISHUN AVE 6,390,1,84,4,2,65,1988,19,398000
2022-03,YISHUN AVE 6,390,1,104,4,4,65,1988,16,450000
2022-03,YISHUN AVE 7,170,1,104,4,5,63,1986,16,448000
2022-03,YISHUN AVE 9,315C,1,92,4,5,92,2015,16,532000
2022-03,YISHUN AVE 9,249,1,105,4,2,62,1985,16,439000
2022-03,YISHUN CTRL,323,1,108,4,1,65,1988,16,427000
2022-03,YISHUN RING RD,312,1,84,4,2,64,1987,19,390000
2022-03,YISHUN RING RD,255,1,84,4,3,62,1985,19,373000
2022-03,YISHUN RING RD,112,1,84,4,2,62,1985,19,388000
2022-03,YISHUN RING RD,800,1,84,4,1,63,1987,19,403000
2022-03,YISHUN RING RD,386,1,104,4,1,65,1988,16,400000
2022-03,YISHUN RING RD,327,1,104,4,3,65,1988,16,434000
2022-03,YISHUN RING RD,365,1,104,4,3,66,1989,16,420000
2022-03,YISHUN RING RD,311,1,84,4,3,64,1987,19,408000
2022-03,YISHUN RING RD,251,1,88,4,1,61,1984,19,390000
2022-03,YISHUN RING RD,450,1,92,4,1,89,2012,16,468000
2022-03,YISHUN ST 11,124,1,93,4,2,62,1985,20,425000
2022-03,YISHUN ST 21,205,1,93,4,3,61,1985,20,472000
2022-03,YISHUN ST 21,228,1,93,4,4,62,1985,20,460000
2022-03,YISHUN ST 21,235,1,100,4,4,62,1985,20,445000
2022-03,YISHUN ST 22,279,1,84,4,1,62,1985,19,400000
2022-03,YISHUN ST 22,276,1,104,4,3,62,1985,16,446000
2022-03,YISHUN ST 22,278,1,104,4,3,62,1985,16,435000
2022-03,YISHUN ST 22,263,1,104,4,2,63,1986,16,418000
2022-03,YISHUN ST 31,334B,1,92,4,4,92,2015,16,495000
2022-03,YISHUN ST 31,335C,1,92,4,4,92,2015,16,488888
2022-03,YISHUN ST 31,335B,1,92,4,5,92,2015,16,507000
2022-03,YISHUN ST 31,335C,1,92,4,5,92,2015,16,482000
2022-03,YISHUN ST 31,335B,1,92,4,4,92,2015,16,510000
2022-03,YISHUN ST 51,505C,1,92,4,4,93,2016,16,535000
2022-03,YISHUN ST 51,501B,1,92,4,2,94,2018,16,510000
2022-03,YISHUN ST 51,504C,1,92,4,4,93,2016,16,490000
2022-03,YISHUN ST 51,505D,1,92,4,3,93,2016,16,498000
2022-03,YISHUN ST 51,502A,1,92,4,3,94,2018,16,498000
2022-03,YISHUN ST 51,512A,1,93,4,2,94,2017,16,488000
2022-03,YISHUN ST 51,512B,1,93,4,5,94,2017,16,550000
2022-03,YISHUN ST 51,502A,1,92,4,2,94,2018,16,495000
2022-03,YISHUN ST 51,513A,1,93,4,4,94,2018,16,525500
2022-03,YISHUN ST 61,609,1,104,4,4,63,1986,16,460000
2022-03,YISHUN ST 61,634,1,84,4,4,64,1987,19,400000
2022-03,YISHUN ST 61,626,1,83,4,2,64,1987,19,418000
2022-03,YISHUN ST 71,718,1,84,4,3,64,1987,19,425000
2022-03,YISHUN ST 72,751,1,91,4,2,61,1984,20,458000
2022-03,YISHUN ST 81,879,1,84,4,3,64,1987,19,408000
2022-03,YISHUN AVE 1,432B,1,112,5,1,92,2015,15,550000
2022-03,YISHUN AVE 11,343,1,121,5,1,65,1988,15,495000
2022-03,YISHUN AVE 11,428A,1,112,5,1,92,2015,15,528000
2022-03,YISHUN AVE 4,508B,1,113,5,2,95,2018,15,650000
2022-03,YISHUN AVE 4,508B,1,113,5,2,95,2018,15,613888
2022-03,YISHUN AVE 4,509B,1,113,5,3,95,2018,15,645000
2022-03,YISHUN AVE 5,733,1,121,5,1,61,1984,15,490000
2022-03,YISHUN AVE 5,733,1,121,5,4,61,1984,15,555000
2022-03,YISHUN AVE 9,317A,1,112,5,4,92,2015,15,630000
2022-03,YISHUN AVE 9,317A,1,112,5,4,92,2015,15,638000
2022-03,YISHUN AVE 9,317A,1,112,5,4,92,2015,15,625000
2022-03,YISHUN AVE 9,318A,1,112,5,3,92,2015,15,615000
2022-03,YISHUN RING RD,237,1,134,5,1,62,1985,16,555000
2022-03,YISHUN RING RD,357,1,127,5,4,65,1988,15,576000
2022-03,YISHUN RING RD,799,1,124,5,4,63,1987,15,620000
2022-03,YISHUN RING RD,240,1,121,5,2,62,1985,15,513888
2022-03,YISHUN RING RD,804,1,122,5,5,63,1987,15,630000
2022-03,YISHUN ST 20,297,1,111,5,2,77,2000,15,551888
2022-03,YISHUN ST 21,221,1,121,5,1,62,1985,15,510000
2022-03,YISHUN ST 51,502D,1,112,5,4,94,2018,15,710000
2022-03,YISHUN ST 51,504C,1,112,5,4,93,2016,15,630000
2022-03,YISHUN ST 51,501B,1,112,5,3,94,2018,15,652000
2022-03,YISHUN ST 51,505C,1,113,5,1,93,2016,15,580000
2022-03,YISHUN ST 51,511B,1,113,5,3,94,2017,15,648000
2022-03,YISHUN ST 51,502C,1,112,5,3,94,2018,15,640000
2022-03,YISHUN ST 51,504D,1,112,5,3,93,2016,15,626000
2022-03,YISHUN ST 61,603,1,123,5,2,63,1987,15,578000
2022-03,YISHUN ST 81,820,1,122,5,3,65,1988,15,585000
2022-03,YISHUN ST 81,851,1,122,5,4,65,1988,15,595000
2022-03,YISHUN ST 81,851,1,122,5,2,65,1988,15,665000
2022-03,YISHUN RING RD,359,1,145,7,1,65,1988,10,682000
2022-03,YISHUN RING RD,387,1,146,7,2,65,1988,7,720000
2022-03,YISHUN RING RD,355,1,146,7,4,65,1988,7,800000
2022-03,YISHUN ST 22,277,1,146,7,4,62,1985,7,788000
2022-03,YISHUN ST 22,277,1,146,7,1,62,1985,7,640000
2022-03,YISHUN ST 81,824,1,142,7,1,64,1987,10,800000
2022-03,YISHUN ST 81,828,1,142,7,1,64,1988,10,723000
2022-03,YISHUN ST 81,877,1,145,7,4,64,1987,7,818000
2022-03,YISHUN ST 81,836,1,142,7,1,64,1988,10,680000
2022-04,YISHUN AVE 11,459,1,48,2,5,90,2013,16,292000
2022-04,YISHUN AVE 4,672A,1,38,2,1,94,2018,16,260000
2022-04,YISHUN AVE 4,672A,1,38,2,3,94,2018,21,285000
2022-04,YISHUN RING RD,452,1,47,2,1,89,2012,16,280000
2022-04,YISHUN RING RD,451,1,47,2,1,89,2012,16,270000
2022-04,YISHUN AVE 11,424D,1,67,3,2,92,2015,16,353000
2022-04,YISHUN AVE 11,348C,1,67,3,3,90,2013,9,458000
2022-04,YISHUN AVE 3,774,1,64,3,1,63,1987,19,325000
2022-04,YISHUN AVE 4,671A,1,68,3,4,94,2018,16,418000
2022-04,YISHUN AVE 5,702,1,67,3,2,61,1984,20,342000
2022-04,YISHUN AVE 5,741,1,67,3,2,61,1985,20,342000
2022-04,YISHUN AVE 5,706,1,68,3,2,60,1984,20,333000
2022-04,YISHUN AVE 6,287,1,74,3,1,62,1985,16,310000
2022-04,YISHUN RING RD,409,1,74,3,4,65,1988,16,358888
2022-04,YISHUN RING RD,813A,1,67,3,1,95,2018,16,420000
2022-04,YISHUN RING RD,140,1,68,3,2,62,1985,20,345000
2022-04,YISHUN RING RD,362,1,74,3,4,65,1988,16,350000
2022-04,YISHUN RING RD,803,1,74,3,2,64,1988,16,365888
2022-04,YISHUN RING RD,110,1,64,3,2,63,1986,19,330000
2022-04,YISHUN RING RD,813A,1,67,3,2,95,2018,16,450000
2022-04,YISHUN RING RD,813B,1,67,3,2,95,2018,16,448000
2022-04,YISHUN RING RD,106,1,67,3,2,54,1978,20,332000
2022-04,YISHUN RING RD,409,1,74,3,3,65,1988,16,335000
2022-04,YISHUN RING RD,107,1,81,3,2,59,1982,20,365000
2022-04,YISHUN RING RD,813A,1,67,3,5,95,2018,16,490000
2022-04,YISHUN ST 11,124,1,67,3,2,62,1985,20,330000
2022-04,YISHUN ST 11,148,1,67,3,1,62,1985,20,343000
2022-04,YISHUN ST 11,151,1,67,3,2,62,1985,20,360000
2022-04,YISHUN ST 21,211,1,67,3,4,62,1985,20,352000
2022-04,YISHUN ST 21,228,1,67,3,3,62,1985,20,360000
2022-04,YISHUN ST 21,210,1,67,3,1,62,1985,20,345000
2022-04,YISHUN ST 21,217,1,68,3,4,62,1985,20,372000
2022-04,YISHUN ST 21,219,1,68,3,3,62,1985,20,345000
2022-04,YISHUN ST 21,203,1,67,3,1,61,1985,20,338000
2022-04,YISHUN ST 51,501A,1,67,3,2,94,2018,16,411000
2022-04,YISHUN ST 51,502A,1,67,3,4,94,2018,16,418000
2022-04,YISHUN ST 71,728,1,64,3,2,63,1987,19,325000
2022-04,YISHUN AVE 1,431D,1,92,4,4,92,2015,16,500000
2022-04,YISHUN AVE 11,429B,1,92,4,4,92,2015,16,486888
2022-04,YISHUN AVE 11,348D,1,92,4,1,90,2013,9,560000
2022-04,YISHUN AVE 11,348B,1,92,4,4,90,2013,9,655000
2022-04,YISHUN AVE 11,427,1,84,4,2,65,1988,19,383000
2022-04,YISHUN AVE 11,428A,1,92,4,1,91,2015,16,455000
2022-04,YISHUN AVE 11,349,1,103,4,2,65,1988,16,445000
2022-04,YISHUN AVE 11,445,1,92,4,3,89,2012,16,518000
2022-04,YISHUN AVE 11,348A,1,92,4,2,90,2013,9,625000
2022-04,YISHUN AVE 2,790,1,84,4,1,64,1987,19,410888
2022-04,YISHUN AVE 3,772,1,84,4,2,62,1985,19,398000
2022-04,YISHUN AVE 3,768,1,84,4,2,62,1985,19,415000
2022-04,YISHUN AVE 4,509A,1,93,4,3,95,2018,16,520000
2022-04,YISHUN AVE 4,509B,1,93,4,2,95,2018,16,488000
2022-04,YISHUN AVE 4,509A,1,93,4,3,95,2018,16,525000
2022-04,YISHUN AVE 4,671A,1,93,4,1,94,2018,16,480000
2022-04,YISHUN AVE 4,672C,1,93,4,2,94,2018,16,490000
2022-04,YISHUN AVE 4,509A,1,93,4,1,95,2018,16,485000
2022-04,YISHUN AVE 4,506A,1,93,4,4,95,2018,16,530000
2022-04,YISHUN AVE 4,672C,1,93,4,4,94,2018,16,535000
2022-04,YISHUN AVE 4,672C,1,93,4,1,94,2018,16,470000
2022-04,YISHUN AVE 5,101,1,90,4,1,55,1978,20,387000
2022-04,YISHUN AVE 6,390,1,84,4,4,65,1988,19,382000
2022-04,YISHUN AVE 6,289,1,84,4,1,64,1987,19,380000
2022-04,YISHUN AVE 6,403,1,104,4,3,65,1988,16,453888
2022-04,YISHUN AVE 9,316A,1,92,4,4,92,2015,16,518888
2022-04,YISHUN AVE 9,316A,1,92,4,1,92,2015,16,500000
2022-04,YISHUN AVE 9,315B,1,92,4,3,92,2015,16,510000
2022-04,YISHUN AVE 9,315A,1,92,4,2,92,2015,16,488000
2022-04,YISHUN AVE 9,317B,1,92,4,3,92,2015,16,510000
2022-04,YISHUN CTRL,321,1,105,4,4,64,1988,16,455000
2022-04,YISHUN RING RD,329,1,84,4,1,64,1988,19,385000
2022-04,YISHUN RING RD,388,1,84,4,3,65,1988,19,382000
2022-04,YISHUN RING RD,311,1,84,4,2,64,1987,19,375000
2022-04,YISHUN RING RD,395,1,84,4,1,65,1988,19,370000
2022-04,YISHUN RING RD,619,1,85,4,2,64,1987,19,430000
2022-04,YISHUN RING RD,451,1,92,4,1,89,2012,16,465000
2022-04,YISHUN RING RD,395,1,84,4,3,65,1988,19,368000
2022-04,YISHUN RING RD,107,1,105,4,1,59,1982,20,420000
2022-04,YISHUN RING RD,619,1,85,4,3,64,1987,19,400000
2022-04,YISHUN RING RD,800,1,84,4,4,63,1987,19,448000
2022-04,YISHUN RING RD,620,1,83,4,3,64,1987,19,413888
2022-04,YISHUN ST 11,129,1,93,4,2,61,1984,20,380000
2022-04,YISHUN ST 21,214,1,93,4,1,61,1985,20,433000
2022-04,YISHUN ST 21,204,1,93,4,4,62,1985,20,475000
2022-04,YISHUN ST 21,211,1,96,4,3,62,1985,20,455000
2022-04,YISHUN ST 22,265,1,103,4,4,63,1986,16,448000
2022-04,YISHUN ST 22,276,1,84,4,4,62,1985,19,400000
2022-04,YISHUN ST 22,263,1,104,4,4,63,1986,16,445000
2022-04,YISHUN ST 22,278,1,104,4,4,62,1985,16,480000
2022-04,YISHUN ST 22,276,1,104,4,4,62,1985,16,420000
2022-04,YISHUN ST 22,279,1,104,4,1,62,1985,16,410000
2022-04,YISHUN ST 22,278,1,104,4,2,62,1985,16,408000
2022-04,YISHUN ST 31,333A,1,92,4,5,92,2015,16,518000
2022-04,YISHUN ST 41,455,1,93,4,3,90,2013,16,465000
2022-04,YISHUN ST 51,502A,1,92,4,2,94,2018,16,498000
2022-04,YISHUN ST 51,501B,1,92,4,3,94,2018,16,550000
2022-04,YISHUN ST 51,501A,1,92,4,3,94,2018,16,520000
2022-04,YISHUN ST 51,512C,1,93,4,2,94,2017,16,475000
2022-04,YISHUN ST 51,513A,1,93,4,3,94,2018,16,535000
2022-04,YISHUN ST 51,502C,1,92,4,2,94,2018,16,518000
2022-04,YISHUN ST 51,504A,1,92,4,4,92,2016,16,510000
2022-04,YISHUN ST 51,511C,1,93,4,2,94,2017,16,486000
2022-04,YISHUN ST 51,504C,1,92,4,3,92,2016,16,530000
2022-04,YISHUN ST 51,502C,1,92,4,3,94,2018,16,540000
2022-04,YISHUN ST 51,502A,1,92,4,2,94,2018,16,520000
2022-04,YISHUN ST 61,610,1,104,4,1,63,1986,16,475000
2022-04,YISHUN ST 61,644,1,83,4,3,65,1988,19,392000
2022-04,YISHUN ST 61,627,1,107,4,4,64,1988,16,495000
2022-04,YISHUN ST 71,730,1,84,4,1,63,1987,19,385000
2022-04,YISHUN ST 71,725,1,84,4,3,64,1987,19,395000
2022-04,YISHUN ST 71,720,1,104,4,2,62,1985,16,426000
2022-04,YISHUN ST 71,720,1,104,4,3,62,1985,16,437500
2022-04,YISHUN ST 72,756,1,104,4,2,62,1985,16,485000
2022-04,YISHUN ST 72,755,1,84,4,3,63,1986,19,422000
2022-04,YISHUN ST 72,752,1,91,4,1,61,1984,20,455000
2022-04,YISHUN ST 81,838,1,104,4,4,64,1987,16,525000
2022-04,YISHUN ST 81,868,1,104,4,2,64,1987,16,475000
2022-04,YISHUN AVE 11,348C,1,112,5,2,90,2013,9,730000
2022-04,YISHUN AVE 2,776,1,127,5,1,63,1986,15,525000
2022-04,YISHUN AVE 2,776,1,132,5,1,63,1986,15,580000
2022-04,YISHUN AVE 2,776,1,121,5,3,63,1986,15,562000
2022-04,YISHUN AVE 4,509A,1,113,5,3,95,2018,15,635000
2022-04,YISHUN AVE 4,508B,1,113,5,1,95,2018,15,658000
2022-04,YISHUN AVE 4,673A,1,112,5,4,95,2018,15,655000
2022-04,YISHUN AVE 4,506A,1,113,5,4,95,2018,15,650000
2022-04,YISHUN AVE 4,509A,1,113,5,5,95,2018,15,705000
2022-04,YISHUN AVE 4,506A,1,113,5,2,95,2018,15,645000
2022-04,YISHUN AVE 4,509A,1,113,5,4,95,2018,15,668888
2022-04,YISHUN AVE 4,658,1,120,5,3,64,1987,15,595000
2022-04,YISHUN AVE 7,174,1,121,5,1,64,1987,15,500000
2022-04,YISHUN AVE 9,318A,1,112,5,4,92,2015,15,619000
2022-04,YISHUN CTRL,323,1,122,5,1,65,1988,15,516000
2022-04,YISHUN CTRL 1,932,1,122,5,2,69,1993,15,698000
2022-04,YISHUN RING RD,332,1,122,5,2,65,1988,15,545000
2022-04,YISHUN RING RD,308,1,122,5,3,65,1988,15,555000
2022-04,YISHUN RING RD,238,1,121,5,3,62,1985,15,535000
2022-04,YISHUN ST 11,159,1,121,5,1,62,1985,15,538000
2022-04,YISHUN ST 11,159,1,125,5,4,62,1985,15,565000
2022-04,YISHUN ST 21,231,1,121,5,3,62,1985,15,560000
2022-04,YISHUN ST 31,333A,1,112,5,2,92,2015,15,585000
2022-04,YISHUN ST 51,513A,1,113,5,4,94,2018,15,665000
2022-04,YISHUN ST 51,502C,1,112,5,1,94,2018,15,615000
2022-04,YISHUN ST 51,502D,1,112,5,1,94,2018,15,648000
2022-04,YISHUN ST 51,502B,1,112,5,2,94,2018,15,660000
2022-04,YISHUN ST 51,502C,1,112,5,3,94,2018,15,655188
2022-04,YISHUN ST 51,512C,1,113,5,2,94,2017,15,630000
2022-04,YISHUN ST 51,512C,1,113,5,2,94,2017,15,628000
2022-04,YISHUN ST 61,644,1,121,5,2,65,1988,15,568000
2022-04,YISHUN ST 61,647,1,121,5,3,64,1987,15,550000
2022-04,YISHUN AVE 11,351,1,154,7,1,65,1988,7,728888
2022-04,YISHUN AVE 6,405,1,148,7,2,65,1988,7,753888
2022-04,YISHUN AVE 6,391,1,145,7,3,65,1988,10,700000
2022-04,YISHUN AVE 6,391,1,142,7,3,65,1988,10,710000
2022-04,YISHUN CTRL,325,1,153,7,2,65,1988,7,800000
2022-04,YISHUN RING RD,326,1,142,7,4,65,1988,10,745000
2022-04,YISHUN RING RD,361,1,146,7,1,65,1988,7,700000
2022-04,YISHUN RING RD,616,1,164,7,1,69,1992,10,920000
2022-04,YISHUN ST 81,826,1,142,7,1,64,1988,10,739388
2022-04,YISHUN ST 81,836,1,142,7,3,64,1988,10,773000
2022-05,YISHUN AVE 11,424B,1,47,2,3,92,2015,16,302000
2022-05,YISHUN AVE 11,438,1,40,2,1,77,2000,16,250000
2022-05,YISHUN AVE 1,431B,1,67,3,1,92,2015,16,365000
2022-05,YISHUN AVE 11,347B,1,67,3,4,90,2013,9,480000
2022-05,YISHUN AVE 11,429A,1,67,3,2,92,2015,16,380000
2022-05,YISHUN AVE 3,773,1,64,3,3,63,1987,19,350000
2022-05,YISHUN AVE 3,774,1,64,3,2,63,1987,19,340000
2022-05,YISHUN AVE 3,774,1,64,3,2,63,1987,19,335000
2022-05,YISHUN AVE 4,506B,1,68,3,2,95,2018,16,406000
2022-05,YISHUN AVE 4,508A,1,68,3,3,95,2018,16,405000
2022-05,YISHUN AVE 4,671A,1,68,3,4,94,2018,16,418888
2022-05,YISHUN AVE 4,506C,1,68,3,5,94,2018,16,437000
2022-05,YISHUN AVE 4,672A,1,68,3,2,94,2018,16,390000
2022-05,YISHUN AVE 5,709,1,68,3,3,61,1984,20,350000
2022-05,YISHUN AVE 5,734,1,82,3,1,61,1985,20,370000
2022-05,YISHUN AVE 5,709,1,68,3,3,60,1984,20,350000
2022-05,YISHUN AVE 5,741,1,82,3,1,61,1985,20,350000
2022-05,YISHUN AVE 5,739,1,67,3,3,62,1985,20,383000
2022-05,YISHUN AVE 6,286,1,74,3,3,64,1987,16,335000
2022-05,YISHUN CTRL,321,1,74,3,4,64,1988,16,375888
2022-05,YISHUN RING RD,140,1,68,3,1,62,1985,20,350000
2022-05,YISHUN RING RD,116,1,74,3,3,60,1983,16,345000
2022-05,YISHUN RING RD,342B,1,68,3,3,92,2016,14,395000
2022-05,YISHUN RING RD,138,1,68,3,1,61,1984,20,360000
2022-05,YISHUN RING RD,141,1,68,3,2,61,1984,20,360000
2022-05,YISHUN RING RD,618,1,64,3,4,69,1992,19,370000
2022-05,YISHUN RING RD,362,1,74,3,2,65,1988,16,338000
2022-05,YISHUN RING RD,117,1,74,3,2,60,1983,16,335000
2022-05,YISHUN RING RD,118,1,77,3,3,60,1983,16,345000
2022-05,YISHUN RING RD,106,1,82,3,1,54,1978,20,360000
2022-05,YISHUN RING RD,342B,1,68,3,3,92,2016,14,415000
2022-05,YISHUN RING RD,114,1,74,3,2,60,1983,16,358000
2022-05,YISHUN RING RD,142,1,68,3,1,61,1984,20,330000
2022-05,YISHUN RING RD,813B,1,67,3,4,95,2018,16,500000
2022-05,YISHUN RING RD,110,1,64,3,3,62,1986,19,327000
2022-05,YISHUN RING RD,115,1,74,3,1,60,1983,16,320000
2022-05,YISHUN ST 11,127,1,67,3,2,61,1984,20,345000
2022-05,YISHUN ST 11,128,1,74,3,2,61,1985,16,365000
2022-05,YISHUN ST 11,125,1,67,3,2,61,1984,20,340000
2022-05,YISHUN ST 11,160,1,67,3,1,62,1985,20,350000
2022-05,YISHUN ST 11,122,1,67,3,3,61,1984,20,352000
2022-05,YISHUN ST 21,201,1,67,3,3,62,1985,20,395688
2022-05,YISHUN ST 22,269,1,64,3,2,65,1988,19,328000
2022-05,YISHUN ST 22,274,1,74,3,1,62,1986,16,330000
2022-05,YISHUN ST 31,333B,1,67,3,4,92,2015,16,416000
2022-05,YISHUN ST 41,455,1,67,3,5,90,2013,16,390000
2022-05,YISHUN ST 41,455,1,67,3,1,90,2013,16,370000
2022-05,YISHUN ST 51,511C,1,68,3,1,94,2017,16,380000
2022-05,YISHUN ST 51,512B,1,68,3,4,94,2017,16,420000
2022-05,YISHUN ST 51,502A,1,67,3,1,94,2018,16,395000
2022-05,YISHUN ST 51,512B,1,68,3,2,94,2017,16,405000
2022-05,YISHUN ST 51,513A,1,68,3,1,94,2018,16,390000
2022-05,YISHUN ST 72,735,1,67,3,3,61,1985,20,350000
2022-05,YISHUN ST 81,839,1,73,3,3,64,1987,16,374000
2022-05,YISHUN ST 81,852,1,74,3,2,64,1988,16,365000
2022-05,YISHUN AVE 1,431C,1,92,4,1,92,2015,16,445000
2022-05,YISHUN AVE 11,429A,1,92,4,3,92,2015,16,460000
2022-05,YISHUN AVE 11,427,1,84,4,3,65,1988,19,380000
2022-05,YISHUN AVE 11,429A,1,92,4,2,92,2015,16,463000
2022-05,YISHUN AVE 11,425,1,84,4,1,65,1988,19,365000
2022-05,YISHUN AVE 11,424D,1,92,4,4,92,2015,16,495000
2022-05,YISHUN AVE 11,429A,1,92,4,4,92,2015,16,468888
2022-05,YISHUN AVE 11,440,1,104,4,1,65,1988,16,422000
2022-05,YISHUN AVE 11,428A,1,92,4,3,91,2015,16,515000
2022-05,YISHUN AVE 3,774,1,84,4,1,63,1987,19,410000
2022-05,YISHUN AVE 3,766,1,84,4,2,62,1985,19,410000
2022-05,YISHUN AVE 4,508A,1,93,4,3,95,2018,16,535000
2022-05,YISHUN AVE 4,655,1,84,4,1,64,1987,19,395000
2022-05,YISHUN AVE 4,672C,1,93,4,3,94,2018,16,530000
2022-05,YISHUN AVE 4,509A,1,93,4,2,95,2018,16,510000
2022-05,YISHUN AVE 4,672C,1,93,4,3,94,2018,16,542000
2022-05,YISHUN AVE 4,506B,1,93,4,2,94,2018,16,510000
2022-05,YISHUN AVE 4,508A,1,93,4,3,94,2018,16,548000
2022-05,YISHUN AVE 4,673A,1,93,4,4,95,2018,16,538000
2022-05,YISHUN AVE 4,672C,1,93,4,3,94,2018,16,550000
2022-05,YISHUN AVE 4,653,1,84,4,2,63,1987,19,400000
2022-05,YISHUN AVE 4,858,1,104,4,1,65,1988,16,450000
2022-05,YISHUN AVE 4,671B,1,93,4,2,94,2018,16,510000
2022-05,YISHUN AVE 4,508B,1,93,4,5,94,2018,16,568000
2022-05,YISHUN AVE 5,703,1,93,4,1,60,1984,20,398000
2022-05,YISHUN AVE 6,403,1,104,4,2,65,1988,16,413000
2022-05,YISHUN AVE 6,435,1,104,4,4,65,1988,16,450000
2022-05,YISHUN AVE 6,394,1,104,4,2,66,1989,16,440000
2022-05,YISHUN AVE 6,433,1,84,4,3,65,1988,19,390000
2022-05,YISHUN AVE 6,433,1,104,4,4,65,1988,16,428000
2022-05,YISHUN AVE 7,172,1,103,4,4,65,1988,16,480000
2022-05,YISHUN AVE 9,249,1,84,4,3,62,1985,19,396000
2022-05,YISHUN AVE 9,316B,1,92,4,5,92,2015,16,520888
2022-05,YISHUN AVE 9,318C,1,92,4,2,92,2015,16,505000
2022-05,YISHUN AVE 9,316A,1,92,4,3,92,2015,16,525000
2022-05,YISHUN CTRL,306,1,108,4,2,64,1987,16,450000
2022-05,YISHUN CTRL,303,1,105,4,2,65,1988,16,485000
2022-05,YISHUN CTRL 1,927,1,104,4,3,69,1993,16,538888
2022-05,YISHUN RING RD,796,1,103,4,4,63,1987,16,501888
2022-05,YISHUN RING RD,141,1,93,4,3,61,1984,20,465000
2022-05,YISHUN RING RD,452,1,97,4,5,89,2012,16,510000
2022-05,YISHUN RING RD,618,1,91,4,3,69,1992,20,448000
2022-05,YISHUN RING RD,806,1,105,4,4,63,1987,16,508000
2022-05,YISHUN RING RD,353,1,105,4,4,65,1989,16,452000
2022-05,YISHUN RING RD,617,1,105,4,2,64,1988,16,493000
2022-05,YISHUN RING RD,448,1,92,4,2,89,2012,16,490000
2022-05,YISHUN ST 21,228,1,96,4,3,62,1985,20,440000
2022-05,YISHUN ST 21,208,1,91,4,3,62,1985,20,490000
2022-05,YISHUN ST 21,234,1,91,4,2,62,1985,20,445000
2022-05,YISHUN ST 22,279,1,84,4,2,62,1985,19,390000
2022-05,YISHUN ST 22,278,1,84,4,4,62,1985,19,395000
2022-05,YISHUN ST 22,274,1,104,4,1,62,1986,16,420000
2022-05,YISHUN ST 22,265,1,84,4,3,63,1986,19,385000
2022-05,YISHUN ST 22,278,1,104,4,3,62,1985,16,450000
2022-05,YISHUN ST 31,335A,1,92,4,1,92,2015,16,470000
2022-05,YISHUN ST 31,336B,1,92,4,4,92,2015,16,510000
2022-05,YISHUN ST 31,336B,1,92,4,2,92,2015,16,480000
2022-05,YISHUN ST 41,453,1,93,4,4,90,2013,16,493000
2022-05,YISHUN ST 51,513D,1,93,4,3,94,2018,16,540000
2022-05,YISHUN ST 51,502A,1,92,4,1,94,2018,16,520000
2022-05,YISHUN ST 51,513D,1,93,4,1,94,2018,16,478000
2022-05,YISHUN ST 51,512B,1,93,4,3,94,2017,16,515000
2022-05,YISHUN ST 51,502C,1,92,4,2,94,2018,16,500000
2022-05,YISHUN ST 51,513B,1,93,4,3,94,2018,16,525000
2022-05,YISHUN ST 61,602,1,83,4,1,64,1987,19,405000
2022-05,YISHUN ST 61,628,1,107,4,1,64,1988,16,538000
2022-05,YISHUN ST 61,647,1,88,4,1,63,1987,19,420000
2022-05,YISHUN ST 71,720,1,84,4,2,62,1985,19,370000
2022-05,YISHUN ST 71,727,1,84,4,4,62,1985,19,403000
2022-05,YISHUN ST 72,760,1,84,4,2,63,1987,19,420000
2022-05,YISHUN AVE 1,432A,1,112,5,3,92,2015,15,600000
2022-05,YISHUN AVE 1,431A,1,112,5,4,92,2015,15,585000
2022-05,YISHUN AVE 11,348B,1,112,5,4,90,2013,9,875000
2022-05,YISHUN AVE 11,426C,1,112,5,5,91,2015,15,596000
2022-05,YISHUN AVE 11,426A,1,112,5,1,91,2015,15,570000
2022-05,YISHUN AVE 2,785,1,121,5,1,65,1988,15,555000
2022-05,YISHUN AVE 4,508B,1,113,5,2,95,2018,15,660000
2022-05,YISHUN AVE 4,673A,1,112,5,4,95,2018,15,670000
2022-05,YISHUN AVE 4,509A,1,113,5,4,94,2018,15,760000
2022-05,YISHUN AVE 4,860,1,122,5,1,65,1988,15,568000
2022-05,YISHUN AVE 6,289,1,122,5,4,64,1987,15,525000
2022-05,YISHUN AVE 9,318B,1,112,5,1,92,2015,15,598000
2022-05,YISHUN AVE 9,318A,1,112,5,4,92,2015,15,630000
2022-05,YISHUN CTRL,305,1,122,5,2,64,1988,15,550000
2022-05,YISHUN RING RD,855,1,122,5,1,65,1988,15,580000
2022-05,YISHUN RING RD,342C,1,113,5,5,92,2016,14,670000
2022-05,YISHUN RING RD,799,1,124,5,4,63,1987,15,630000
2022-05,YISHUN RING RD,330,1,125,5,2,71,1995,15,580000
2022-05,YISHUN ST 51,513D,1,113,5,4,94,2018,15,665000
2022-05,YISHUN ST 51,502D,1,112,5,5,94,2018,15,700000
